Date,Open,High,Low,Close,Volume
12-04-2001,0.369461,0.411069989,0.358211011,0.400361001,1357010032
20-04-2001,0.394461006,0.459820002,0.349999994,0.447138995,4652316536
27-04-2001,0.434639007,0.469460994,0.419820011,0.467860997,2514531152
04-05-2001,0.476788998,0.48428899,0.427861005,0.459820002,1873330536
11-05-2001,0.457500011,0.460000008,0.406430006,0.408039004,1409022832
18-05-2001,0.408749998,0.443749994,0.40625,0.420179993,1360313976
25-05-2001,0.42196101,0.43088901,0.40178901,0.406430006,1589085456
01-06-2001,0.398570001,0.40178901,0.344639003,0.373039007,2192138872
08-06-2001,0.376430005,0.387499988,0.363038987,0.380710989,1644811112
15-06-2001,0.375889003,0.388038993,0.345539004,0.36500001,1861604192
22-06-2001,0.364461005,0.41071099,0.356788993,0.397500008,1726033624
29-06-2001,0.40178901,0.448211014,0.400889009,0.415179998,1999011448
06-07-2001,0.422138989,0.432680011,0.387861013,0.393388987,797961528
13-07-2001,0.394461006,0.446610987,0.372139007,0.443749994,2272986184
20-07-2001,0.444288999,0.450361013,0.348039001,0.356788993,3373196792
27-07-2001,0.358749986,0.366070002,0.318789005,0.338569999,1738465568
03-08-2001,0.341430008,0.355361015,0.330538988,0.34821099,1220694720
10-08-2001,0.340000004,0.351788998,0.331070006,0.339639008,932014384
17-08-2001,0.341069996,0.345710993,0.320888996,0.322679996,1162768264
24-08-2001,0.323929995,0.332500011,0.313930005,0.331611007,1120913808
31-08-2001,0.332138985,0.344639003,0.308569998,0.331250012,1173363464
07-09-2001,0.330361009,0.340710998,0.307139009,0.308569998,1232561176
21-09-2001,0.303570002,0.31645,0.262138993,0.280889004,2451290296
28-09-2001,0.28768,0.300788999,0.26661101,0.276960999,1845963280
05-10-2001,0.276611,0.290179998,0.264820009,0.288210988,1891760248
12-10-2001,0.278039008,0.322860986,0.27678901,0.321610987,1312327576
19-10-2001,0.320538998,0.328750014,0.302861005,0.326788992,1587433400
26-10-2001,0.325179994,0.346789002,0.31696099,0.333389014,1985308192
02-11-2001,0.331611007,0.336789012,0.304639012,0.331611007,1300164320
09-11-2001,0.336430013,0.35946101,0.330888987,0.334111005,1411178888
16-11-2001,0.333211005,0.355361015,0.320710987,0.338750005,1091048952
23-11-2001,0.33928901,0.360711008,0.338569999,0.354288995,870845528
30-11-2001,0.356070012,0.384820014,0.354999989,0.380360991,1486958144
07-12-2001,0.376069993,0.429111004,0.367861003,0.402500004,1672822368
14-12-2001,0.398039013,0.410539001,0.358749986,0.364111006,955674440
21-12-2001,0.364288986,0.387138993,0.360538989,0.375,1176213864
28-12-2001,0.373210996,0.41071099,0.373210996,0.400539011,687814960
04-01-2002,0.401960999,0.427679986,0.389820009,0.423038989,1692377568
11-01-2002,0.423570007,0.428570002,0.361770004,0.375889003,2024301104
18-01-2002,0.375180006,0.406069994,0.366070002,0.395889014,2275690984
25-01-2002,0.397680014,0.419820011,0.385538995,0.415179998,1300528376
01-02-2002,0.417861015,0.445710987,0.405710995,0.435889006,1765144080
08-02-2002,0.434289008,0.463930011,0.417320013,0.429111004,2280092584
15-02-2002,0.427320004,0.450711012,0.423929989,0.426788986,1456314944
22-02-2002,0.424288988,0.426788986,0.383038998,0.406069994,1529019800
01-03-2002,0.408039004,0.441430002,0.373930007,0.418749988,2525568808
08-03-2002,0.415360987,0.448038995,0.406430006,0.440360993,1377304432
15-03-2002,0.439289004,0.448929995,0.426411003,0.445538998,1175810608
22-03-2002,0.445538998,0.451788992,0.415360987,0.430180013,1641014368
28-03-2002,0.429820001,0.430180013,0.41071099,0.422679991,756431816
05-04-2002,0.417499989,0.449820012,0.415710986,0.441789001,1234218664
12-04-2002,0.431430012,0.450019985,0.424638987,0.44749999,1405696488
19-04-2002,0.44749999,0.467319995,0.442860991,0.446069986,2096910760
26-04-2002,0.443569988,0.445179999,0.41071099,0.410889,1143666608
03-05-2002,0.413569987,0.435360998,0.412319988,0.419820011,1238827520
10-05-2002,0.416961014,0.437860996,0.395361006,0.416429996,1389977288
17-05-2002,0.419999987,0.463930011,0.409639001,0.446610987,1591840712
24-05-2002,0.438749999,0.450711012,0.416429996,0.431250006,1377623632
31-05-2002,0.423038989,0.436430007,0.415710986,0.416070014,935379984
07-06-2002,0.417679995,0.418749988,0.373750001,0.382138997,1732535168
14-06-2002,0.383569986,0.389999986,0.323388994,0.358929992,1933838592
21-06-2002,0.361429989,0.36838901,0.299820006,0.300888985,3244906280
28-06-2002,0.299461007,0.318210989,0.285360992,0.316430002,1815454424
05-07-2002,0.316249996,0.334820002,0.299111009,0.334639013,895524784
12-07-2002,0.330711007,0.335539013,0.303039014,0.3125,1461942888
19-07-2002,0.311250001,0.332138985,0.259460986,0.267138988,2904201888
26-07-2002,0.263388991,0.271789014,0.246429995,0.256069988,1931098736
02-08-2002,0.258569986,0.276960999,0.25446099,0.258038998,1352819888
09-08-2002,0.258929998,0.27463901,0.249460995,0.267861009,1244806976
16-08-2002,0.266070008,0.287499994,0.259638995,0.282319993,1418544288
23-08-2002,0.281610996,0.290179998,0.275889009,0.280889004,1032045000
30-08-2002,0.28481999,0.28481999,0.259110987,0.263388991,1061609920
06-09-2002,0.258749992,0.263929993,0.250889003,0.256788999,1107103312
13-09-2002,0.254999995,0.260711014,0.250889003,0.253039002,1164283736
20-09-2002,0.252499998,0.269461006,0.252139002,0.26553899,1605008944
27-09-2002,0.263570011,0.27125001,0.257138997,0.262861013,1185682680
04-10-2002,0.257319987,0.261249989,0.249980003,0.250539005,1220788016
11-10-2002,0.249460995,0.263929993,0.238570005,0.259110987,1674279992
18-10-2002,0.259820014,0.272320002,0.248210996,0.256069988,1670288816
25-10-2002,0.254639,0.275889009,0.25,0.275361001,1121362816
01-11-2002,0.27768001,0.294638991,0.267138988,0.292138994,1367157400
08-11-2002,0.294638991,0.310360998,0.277139008,0.282860994,1336330520
15-11-2002,0.281230003,0.293038994,0.270000011,0.28481999,894816944
22-11-2002,0.289110988,0.293570012,0.268038988,0.285889,1235032344
29-11-2002,0.285889,0.288210988,0.272680014,0.27678901,871920168
06-12-2002,0.283930004,0.287499994,0.258929998,0.266961008,1445416056
13-12-2002,0.266788989,0.27768001,0.261611015,0.264111012,1114825880
20-12-2002,0.264461011,0.27125001,0.246069998,0.252499998,1294463968
27-12-2002,0.252860993,0.264461011,0.250180006,0.251069993,332034024
03-01-2003,0.251430005,0.26661101,0.247139007,0.266070008,688385768
10-01-2003,0.268388987,0.27463901,0.257860988,0.262861013,1359527624
17-01-2003,0.266070008,0.266070008,0.251430005,0.251789004,1569930096
24-01-2003,0.253749996,0.257319987,0.242138997,0.246429995,1004735592
31-01-2003,0.244288996,0.269638985,0.243750006,0.25643,1803262272
07-02-2003,0.257319987,0.26661101,0.251249999,0.252680004,1258546520
14-02-2003,0.254639,0.262861013,0.251069993,0.261961013,1016844024
21-02-2003,0.263388991,0.273211002,0.261611015,0.267861009,916277880
28-02-2003,0.265361011,0.269461006,0.258569986,0.268038988,940483152
07-03-2003,0.268038988,0.270711005,0.255539,0.259460986,709320528
14-03-2003,0.259110987,0.268038988,0.251069993,0.263929993,1012452616
21-03-2003,0.265888989,0.270538986,0.260711014,0.267861009,1235805984
28-03-2003,0.261961013,0.264820009,0.255360991,0.260179996,775447120
04-04-2003,0.256049991,0.262499988,0.250710994,0.257319987,877929752
11-04-2003,0.265179992,0.266961008,0.230889007,0.235710993,1976340688
17-04-2003,0.244819999,0.245538995,0.227138996,0.234289005,2446099656
25-04-2003,0.234460995,0.243388996,0.231788993,0.238389,1200804192
02-05-2003,0.240711004,0.260538995,0.239820004,0.258038998,2223345152
09-05-2003,0.263749987,0.328570008,0.263388991,0.326788992,5409665688
16-05-2003,0.324111015,0.33928901,0.320538998,0.335711002,1848906976
23-05-2003,0.330888987,0.333038986,0.314289004,0.32713899,1557807720
30-05-2003,0.320710987,0.337500006,0.313039005,0.320538998,1347898832
06-06-2003,0.323211014,0.326611012,0.303930014,0.306250006,1499254344
13-06-2003,0.30250001,0.320538998,0.29696101,0.311069995,1105609344
20-06-2003,0.314289004,0.35018,0.311610997,0.342860997,1613091144
27-06-2003,0.344660997,0.351610988,0.330000013,0.334461004,1680474992
03-07-2003,0.333570004,0.349110991,0.330538988,0.341610998,883588440
11-07-2003,0.344110996,0.366070002,0.341610998,0.354461014,1069422312
18-07-2003,0.357320011,0.378210992,0.346069992,0.372480005,1700043016
25-07-2003,0.369461,0.385179996,0.362500012,0.384638995,972759144
01-08-2003,0.383929998,0.384020001,0.360179991,0.370180011,993464024
08-08-2003,0.366611004,0.383929998,0.346789002,0.350710988,1037847440
15-08-2003,0.353929996,0.363211006,0.347499996,0.351960987,904643432
22-08-2003,0.354638994,0.392861009,0.352138996,0.372860998,1107328712
29-08-2003,0.371069998,0.408039004,0.363388985,0.403750002,1113624904
05-09-2003,0.404639006,0.416429996,0.400000006,0.40178901,961076368
12-09-2003,0.401430011,0.413210988,0.394638985,0.412499994,966503496
19-09-2003,0.407319993,0.411610991,0.390269995,0.403210998,1244781664
26-09-2003,0.396070004,0.40178901,0.359800011,0.369461,1535604280
03-10-2003,0.383749992,0.390361011,0.360538989,0.387320012,1394895712
10-10-2003,0.386961013,0.425179988,0.385360986,0.42286101,1637759480
17-10-2003,0.423750013,0.446619987,0.400180012,0.40625,2507926120
24-10-2003,0.403569996,0.417861015,0.396961004,0.403569996,1003047360
31-10-2003,0.40625,0.428570002,0.400000006,0.408749998,1161010480
07-11-2003,0.407680005,0.416070014,0.400889009,0.40178901,1482690440
14-11-2003,0.400889009,0.405710995,0.379999995,0.383210987,1200954440
21-11-2003,0.381249994,0.38161099,0.354461014,0.362138987,1324429400
28-11-2003,0.366070002,0.379819989,0.361589015,0.373389006,974539832
05-12-2003,0.375710994,0.391070008,0.370180011,0.372319996,1138590880
12-12-2003,0.371069998,0.381069988,0.356429994,0.373039007,931384720
19-12-2003,0.383749992,0.383749992,0.35036099,0.351788998,1821882216
26-12-2003,0.350888997,0.373389006,0.34375,0.371069998,966836024
02-01-2004,0.373389006,0.388388991,0.372500002,0.379999995,757458968
09-01-2004,0.382499993,0.43088901,0.382499993,0.41071099,2380261352
16-01-2004,0.413569987,0.443569988,0.40178901,0.405710995,3182840752
23-01-2004,0.404819995,0.410180002,0.396070004,0.402860999,975280712
30-01-2004,0.401069999,0.417499989,0.39625001,0.402860999,1251958568
06-02-2004,0.401069999,0.409110993,0.387499988,0.405539006,1323180320
13-02-2004,0.403930008,0.430361003,0.400711,0.41071099,1292419632
20-02-2004,0.412499994,0.422138989,0.396611005,0.400000006,913923360
27-02-2004,0.400889009,0.428930014,0.390888989,0.427139014,1396873016
05-03-2004,0.430180013,0.490889013,0.421429992,0.477499992,3004923992
12-03-2004,0.478388995,0.502499998,0.459820002,0.492139012,3077828152
19-03-2004,0.482679993,0.488388985,0.453388989,0.461789012,2232626816
26-03-2004,0.45303899,0.488570005,0.450361013,0.482861012,2221378488
02-04-2004,0.489288986,0.499819994,0.47536099,0.491070002,1693993504
08-04-2004,0.490711004,0.50661099,0.480711013,0.491611004,1140060264
16-04-2004,0.491070002,0.528210998,0.469819993,0.521070004,3483168472
23-04-2004,0.502138972,0.513388991,0.483038992,0.494639009,2053528232
30-04-2004,0.492500007,0.493479997,0.455179989,0.460361004,1673466200
07-05-2004,0.46428901,0.492320001,0.455361009,0.476249993,1506308160
14-05-2004,0.469110996,0.495000005,0.463211,0.483211011,1288383376
21-05-2004,0.476788998,0.491070002,0.470710993,0.484111011,1258797904
28-05-2004,0.486611009,0.513930023,0.484111011,0.501070023,1259527864
04-06-2004,0.496250004,0.522319973,0.493039012,0.513930023,1152222904
10-06-2004,0.518570006,0.553039014,0.514460981,0.548929989,1318019080
18-06-2004,0.547320008,0.596589029,0.52678901,0.587679982,2563980608
25-06-2004,0.591430008,0.604111016,0.573570013,0.601788998,1756126288
02-07-2004,0.605360985,0.610539019,0.530888975,0.555000007,2744222152
09-07-2004,0.555360973,0.561070025,0.53482002,0.536249995,1189295128
16-07-2004,0.53588903,0.600539029,0.513211012,0.574999988,3935581048
23-07-2004,0.572319984,0.584110975,0.544288993,0.548210979,1766076816
30-07-2004,0.550889015,0.58928901,0.549638987,0.577499986,1569287384
06-08-2004,0.55786097,0.576789021,0.530360997,0.531789005,1590330504
13-08-2004,0.533038974,0.563211024,0.532320023,0.550710976,1518818840
20-08-2004,0.551429987,0.56892997,0.541961014,0.550000012,1829181704
27-08-2004,0.550000012,0.628211021,0.546429992,0.613389015,2479626800
03-09-2004,0.607500017,0.642679989,0.606429994,0.629110992,1812635272
10-09-2004,0.632139027,0.653038979,0.629110992,0.64053899,1435476728
17-09-2004,0.640361011,0.667500019,0.621070027,0.663210988,1788513832
24-09-2004,0.658930004,0.69411099,0.657320023,0.665889025,1800579648
01-10-2004,0.660179973,0.701250017,0.657679975,0.690539002,1915133024
08-10-2004,0.699639022,0.730889022,0.685711026,0.69749999,2213512952
15-10-2004,0.692861021,0.81696099,0.672320008,0.8125,5782153944
22-10-2004,0.799820006,0.863389015,0.798210979,0.846611023,3832024280
29-10-2004,0.842860997,0.949999988,0.838750005,0.935711026,3857893312
05-11-2004,0.9375,1.001960039,0.929279983,0.977138996,4672028536
12-11-2004,0.969111025,0.994461,0.95321101,0.991069973,2317437416
19-11-2004,0.98356998,1.016250014,0.968210995,0.98518002,2296776776
26-11-2004,1.036069989,1.174280047,1.033929944,1.152680039,5424494488
03-12-2004,1.232139945,1.242319942,1.102679968,1.119279981,5771049648
10-12-2004,1.147320032,1.191609979,1.108029962,1.16339004,4526554760
17-12-2004,1.173930049,1.205360055,1.153570056,1.160529971,3167134824
23-12-2004,1.169280052,1.178570032,1.100000024,1.143030047,3046737344
31-12-2004,1.157140017,1.16339004,1.108029962,1.149999976,2251892664
07-01-2005,1.156780005,1.243389964,1.11785996,1.236610055,5413932776
14-01-2005,1.248209953,1.32893002,1.130360007,1.253569961,11324220208
21-01-2005,1.245360017,1.278570056,1.235890031,1.258749962,3592567440
28-01-2005,1.267500043,1.321069956,1.259819984,1.321069956,3857389368
04-02-2005,1.331779957,1.426959991,1.330530047,1.407860041,4685559536
11-02-2005,1.409459949,1.464110017,1.368929982,1.450180054,4907174608
18-02-2005,1.477319956,1.622859955,1.465180039,1.550179958,7921742584
25-02-2005,1.541069984,1.605530024,1.523030043,1.589110017,5007812880
04-03-2005,1.595710039,1.612140059,1.472139955,1.528929949,3750382748
11-03-2005,1.528570056,1.544639945,1.386780024,1.438210011,4205325292
18-03-2005,1.447139978,1.551429987,1.411430001,1.534279943,3597676460
24-03-2005,1.54606998,1.570359945,1.500710011,1.517860055,2057064184
01-04-2005,1.526780009,1.534279943,1.448930025,1.46036005,2416211364
08-04-2005,1.463930011,1.587499976,1.434280038,1.562139988,2703562624
15-04-2005,1.576779962,1.580360055,1.25999999,1.262500048,7723968532
22-04-2005,1.25,1.347859979,1.214280009,1.267860055,4974875192
29-04-2005,1.30321002,1.339640021,1.257859945,1.287860036,3425952012
06-05-2005,1.29321003,1.333209991,1.286430001,1.330000043,2137001216
13-05-2005,1.331429958,1.337499976,1.182500005,1.241780043,4532652824
20-05-2005,1.23427999,1.345710039,1.233209968,1.341070056,2952539548
27-05-2005,1.351780057,1.462139964,1.351780057,1.448570013,2896150712
03-06-2005,1.452139974,1.455710053,1.348930001,1.36571002,2192500352
10-06-2005,1.368929982,1.379639983,1.268569946,1.278929949,3042707724
17-06-2005,1.281780005,1.376430035,1.276780009,1.368209958,2511671260
24-06-2005,1.351780057,1.420709968,1.335000038,1.348569989,2263104396
01-07-2005,1.315709949,1.360710025,1.289999962,1.303570032,2077395992
08-07-2005,1.30535996,1.367140055,1.303570032,1.366070032,1530418624
15-07-2005,1.370360017,1.500360012,1.34928,1.483929992,4357583552
22-07-2005,1.478929996,1.572860003,1.466779947,1.571429968,2423955464
29-07-2005,1.571069956,1.585000038,1.509279966,1.523210049,1667566572
05-08-2005,1.520359993,1.553570032,1.500710011,1.535359979,1394505784
12-08-2005,1.535709977,1.650709987,1.521780014,1.646430016,2135434252
19-08-2005,1.659999967,1.726070046,1.633929968,1.636780024,2957827600
26-08-2005,1.648210049,1.682860017,1.616430044,1.633569956,1793485512
02-09-2005,1.616780043,1.68464005,1.616430044,1.650709987,1757239512
09-09-2005,1.667860031,1.833930016,1.662500024,1.832499981,3100818616
16-09-2005,1.825000048,1.843930006,1.761780024,1.82893002,2430741180
23-09-2005,1.823210001,1.92177999,1.823210001,1.899999976,3061606688
30-09-2005,1.929640055,1.948570013,1.806779981,1.91463995,3184154008
07-10-2005,1.934280038,1.976780057,1.80535996,1.832139969,3097415972
14-10-2005,1.848569989,1.941069961,1.709640026,1.928570032,7357403984
21-10-2005,1.927860022,2.035000086,1.82893002,1.987859964,4390844248
28-10-2005,1.973209977,2.055710077,1.93464005,1.945359945,2903468904
04-11-2005,1.971429944,2.225709915,1.955360055,2.18392992,4322537688
11-11-2005,2.173209906,2.218209982,2.107500076,2.197849989,2758981456
18-11-2005,2.197849989,2.35284996,2.175349951,2.305710077,2896326300
25-11-2005,2.315000057,2.483570099,2.275710106,2.476429939,1933010884
02-12-2005,2.525710106,2.597850084,2.40534997,2.593930006,4214281008
09-12-2005,2.569639921,2.672499895,2.55321002,2.654659986,3466998864
16-12-2005,2.67392993,2.694999933,2.509639978,2.53963995,3702298180
23-12-2005,2.53963995,2.660350084,2.537139893,2.619640112,2084836880
30-12-2005,2.642849922,2.684999943,2.512140036,2.567500114,2104235532
06-01-2006,2.585000038,2.739279985,2.580349922,2.724999905,2582458788
13-01-2006,2.740350008,3.085710049,2.704999924,3.0567801,6507421284
20-01-2006,3.060709953,3.085000038,2.708209991,2.717459917,4884923372
27-01-2006,2.71784997,2.841429949,2.539279938,2.57249999,5615288308
03-02-2006,2.541779995,2.735709906,2.531069994,2.56595993,4233047364
10-02-2006,2.572139978,2.589639902,2.24642992,2.403929949,6905409504
17-02-2006,2.379640102,2.536070108,2.308569908,2.510349989,4734732408
24-02-2006,2.521070004,2.607140064,2.428570032,2.552139997,3150564312
03-03-2006,2.571069956,2.585710049,2.411780119,2.418570042,4186154560
10-03-2006,2.417500019,2.418570042,2.230350018,2.256779909,4283432272
17-03-2006,2.323210001,2.430000067,2.28963995,2.309279919,3959468492
24-03-2006,2.3292799,2.337850094,2.108210087,2.141429901,5799145912
31-03-2006,2.15534997,2.271780014,2.059639931,2.24000001,7033851020
07-04-2006,2.273930073,2.573210001,2.180350065,2.492500067,8192873780
13-04-2006,2.510349989,2.533210039,2.350349903,2.373889923,3318900340
21-04-2006,2.375349998,2.5,2.298209906,2.394279957,5066023200
28-04-2006,2.387500048,2.546430111,2.33927989,2.513930082,3553381076
05-05-2006,2.527499914,2.603209972,2.470000029,2.567500114,3634298304
12-05-2006,2.606780052,2.635710001,2.387850046,2.417850018,3048994928
19-05-2006,2.406069994,2.442140102,2.243570089,2.303930044,3866228492
26-05-2006,2.281069994,2.328210115,2.198570013,2.269599915,3226889456
02-06-2006,2.260349989,2.260710001,2.096070051,2.202140093,3473303344
09-06-2006,2.18392992,2.198570013,2.041069984,2.11571002,4256319088
16-06-2006,2.12142992,2.133569956,2.024640083,2.055710077,4706167872
23-06-2006,2.065360069,2.148930073,2.035710096,2.101069927,3886307544
30-06-2006,2.113209963,2.11500001,1.978929996,2.045360088,3484118092
07-07-2006,2.054280043,2.077860117,1.952499986,1.978569984,2146371164
14-07-2006,1.989279985,2.017499924,1.791429996,1.80964005,4526829832
21-07-2006,1.847499967,2.199640036,1.844640017,2.168570042,6294161636
28-07-2006,2.187849998,2.345710039,2.158210039,2.342499971,3637631788
04-08-2006,2.386780024,2.5,2.319999933,2.439280033,4850477632
11-08-2006,2.418570042,2.485709906,2.234999895,2.273210049,4685415840
18-08-2006,2.287499905,2.452140093,2.271430016,2.425349951,3478411776
25-08-2006,2.403569937,2.466069937,2.362499952,2.455349922,2839713408
01-09-2006,2.446429968,2.451780081,2.325710058,2.442140102,3349450692
08-09-2006,2.463210106,2.627500057,2.448210001,2.589999914,4151535948
15-09-2006,2.586780071,2.677850008,2.550709963,2.646430016,5566654520
22-09-2006,2.635710001,2.716429949,2.592139959,2.607140064,3698320864
29-09-2006,2.636070013,2.777849913,2.632849932,2.749279976,3912654004
06-10-2006,2.682140112,2.720000029,2.612849951,2.650710106,3494337168
13-10-2006,2.635710001,2.745709896,2.59284997,2.679280043,2819324116
20-10-2006,2.685349941,2.856780052,2.639640093,2.855350018,4293794456
27-10-2006,2.856780052,2.950000048,2.848210096,2.871779919,2800290108
03-11-2006,2.856600046,2.917140007,2.778209925,2.796070099,2511380004
10-11-2006,2.819639921,3.024640083,2.801069975,2.968569994,2949958312
17-11-2006,2.973210096,3.082139969,2.951430082,3.06607008,2860130476
24-11-2006,3.049999952,3.324280024,3.042850018,3.272500038,2386166972
01-12-2006,3.303930044,3.327100039,3.196429968,3.261430025,4937450252
08-12-2006,3.281430006,3.297499895,3.103569984,3.152139902,3802800484
15-12-2006,3.174999952,3.21427989,3.054640055,3.132849932,3966631816
22-12-2006,3.129460096,3.142849922,2.914279938,2.935709953,3726972900
29-12-2006,2.935349941,3.049999952,2.741780043,3.029999971,4647887412
05-01-2007,3.081779957,3.092139959,2.924999952,3.037499905,2937265800
12-01-2007,3.069999933,3.492850065,3.041069984,3.37928009,9865068136
19-01-2007,3.417140007,3.485709906,3.147140026,3.160710096,6658532552
26-01-2007,3.183569908,3.184279919,3.035350084,3.049279928,5486040812
02-02-2007,3.082139969,3.094640017,2.989279985,3.02677989,3624578496
09-02-2007,3.010710001,3.089639902,2.959280014,2.973929882,4055349452
16-02-2007,3.015350103,3.058569908,2.986779928,3.029639959,2591675212
23-02-2007,3.023210049,3.243210077,3.005709887,3.181070089,3131197608
02-03-2007,3.208570004,3.21427989,2.96427989,3.050349951,4961342540
09-03-2007,3.067500114,3.17750001,3.062849998,3.1417799,3153612644
16-03-2007,3.145349979,3.235709906,3.140000105,3.199640036,3525335016
23-03-2007,3.222850084,3.369999886,3.199640036,3.339999914,2906567580
30-03-2007,3.356780052,3.458209991,3.293930054,3.318209887,4074649600
05-04-2007,3.36213994,3.401070118,3.322139978,3.381429911,1919430492
13-04-2007,3.400350094,3.403569937,3.216419935,3.222850084,2700304096
20-04-2007,3.234639883,3.296430111,3.200000048,3.248929977,2778188308
27-04-2007,3.270889997,3.660710096,3.260710001,3.568569899,5502974708
04-05-2007,3.574640036,3.62857008,3.519639969,3.600349903,2616734316
11-05-2007,3.609999895,3.897500038,3.607500076,3.883569956,4216498328
18-05-2007,3.914999962,3.951420069,3.693569899,3.929280043,4094883100
25-05-2007,3.939640045,4.107140064,3.930350065,4.057849884,3651283244
01-06-2007,4.087500095,4.363210201,4.024640083,4.228569984,4316053672
08-06-2007,4.236780167,4.557499886,4.210710049,4.446070194,6086235624
15-06-2007,4.5,4.505350113,4.121419907,4.303569794,6817654340
22-06-2007,4.402850151,4.470709801,4.311419964,4.392849922,4258371488
29-06-2007,4.435349941,4.46750021,4.239999771,4.358570099,5266929416
